distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,totalCost,totalWaste,transportationCost
0.35000000000000003,143.0,70.0,0.0,15.0,0.88,0.8158772727272674,0.88,0.5,6.072325932927406,14.101399999999945,1.5
0.35000000000000003,178.0,70.0,0.0,11.0,1.0,0.8220439999999952,1.0,0.5,7.419539456513969,8.897799999999997,1.5
0.35000000000000003,167.0,70.0,0.0,11.0,0.98,0.8107591836734636,0.98,0.5,7.379223036294291,10.27279999999999,1.5
0.35000000000000003,163.0,70.0,0.0,8.0,0.94,0.7930531914893567,0.94,0.5,5.976314075537236,12.726499999999982,1.5
0.35000000000000003,152.0,70.0,0.0,9.0,0.92,0.7908347826086893,0.92,0.5,5.655452401350202,13.621599999999994,1.5
0.35000000000000003,153.0,70.0,0.0,9.0,0.96,0.8064479166666608,0.96,0.5,7.975092307972368,11.290499999999973,1.5
0.35000000000000003,158.0,70.0,0.0,10.0,0.94,0.7897531914893564,0.94,0.5,6.435059723468942,12.881599999999983,1.5
0.35000000000000003,173.0,70.0,0.0,8.0,1.0,0.7828199999999945,1.0,0.5,7.443226703610731,10.858999999999991,1.5
0.35000000000000003,150.0,70.0,0.0,8.0,0.94,0.8033957446808452,0.94,0.5,7.071355337759171,12.24039999999996,1.5
0.35000000000000003,144.0,70.0,0.0,10.0,0.9,0.7939488888888832,0.9,0.5,5.34809230892294,14.272299999999985,1.0
0.35000000000000003,168.0,70.0,0.0,10.0,0.92,0.8063652173912988,0.92,0.5,8.41354192872613,12.90719999999999,1.5
0.35000000000000003,169.0,70.0,0.0,6.0,0.96,0.8049999999999949,0.96,0.5,4.743447626283814,11.359999999999994,1.0
0.35000000000000003,164.0,70.0,0.0,12.0,0.94,0.8102553191489308,0.94,0.5,5.0550245430978435,11.91799999999999,1.0
0.35000000000000003,159.0,70.0,0.0,8.0,0.94,0.8209723404255259,0.94,0.5,5.068665357127629,11.41429999999998,1.0
0.35000000000000003,174.0,70.0,0.0,8.0,1.0,0.8120779999999945,1.0,0.5,4.782114769409333,9.396099999999992,1.0
0.35000000000000003,146.0,70.0,0.0,8.0,0.9,0.7977466666666612,0.9,0.5,5.6009712656172415,14.101399999999982,1.0
0.35000000000000003,161.0,70.0,0.0,6.0,1.0,0.8095019999999943,1.0,0.5,5.952626283358216,9.524899999999997,1.0
0.35000000000000003,164.0,70.0,0.0,8.0,0.96,0.7896208333333274,0.96,0.5,6.42550083542622,12.098199999999977,1.0
0.35000000000000003,146.0,70.0,0.0,7.0,0.88,0.8107727272727213,0.88,0.5,4.948582630415226,14.325999999999993,1.0
0.35000000000000003,155.0,70.0,0.0,6.0,0.98,0.8222346938775456,0.98,0.5,5.74048373834266,9.71049999999999,1.0
0.35000000000000003,154.0,70.0,0.0,9.0,0.9,0.800433333333328,0.9,0.5,5.402057817705251,13.980499999999955,1.0
0.35000000000000003,172.0,70.0,0.0,9.0,1.0,0.8027779999999948,1.0,0.5,5.121004006852589,9.861099999999984,1.0
0.35000000000000003,161.0,70.0,0.0,8.0,0.98,0.8023714285714225,0.98,0.5,4.884552588158543,10.68379999999999,1.0
0.35000000000000003,148.0,70.0,0.0,7.0,0.96,0.8082520833333279,0.96,0.5,5.979478880931421,11.203899999999976,1.0
0.35000000000000003,167.0,70.0,0.0,4.0,0.98,0.8149734693877497,0.98,0.5,6.12166542090565,10.066299999999988,1.0
0.35000000000000003,143.0,70.0,0.0,10.0,0.9,0.8142622222222176,0.9,0.5,4.995271759966446,13.358199999999993,1.0
0.35000000000000003,162.0,70.0,0.0,5.0,0.98,0.8050142857142802,0.98,0.5,4.992575837275381,10.554299999999989,1.0
0.35000000000000003,174.0,70.0,0.0,7.0,0.96,0.8291604166666612,0.96,0.5,6.040401159692433,10.200299999999997,1.0
0.35000000000000003,179.0,70.0,0.0,5.0,0.98,0.792793877551015,0.98,0.5,5.5242231980559,11.153099999999986,1.0
0.35000000000000003,152.0,70.0,0.0,8.0,0.92,0.801986956521734,0.92,0.5,5.81801696991276,13.108599999999965,1.0
0.35000000000000003,151.0,70.0,0.0,9.0,0.88,0.8026181818181762,0.88,0.5,4.914676556442117,14.684799999999989,1.0
0.35000000000000003,158.0,70.0,0.0,4.0,0.98,0.8157142857142798,0.98,0.5,5.505165009062772,10.02999999999998,1.0
0.35000000000000003,178.0,70.0,0.0,5.0,1.0,0.8053799999999945,1.0,0.5,6.207472915610089,9.730999999999995,1.0
0.35000000000000003,172.0,70.0,0.0,10.0,1.0,0.8085539999999943,1.0,0.5,5.536737904627639,9.572299999999997,1.0
0.35000000000000003,158.0,70.0,0.0,6.0,0.98,0.8407632653061176,0.98,0.5,3.4403447983136095,8.802599999999993,0.5
0.35000000000000003,182.0,70.0,0.0,4.0,0.98,0.819030612244893,0.98,0.5,6.462832878744313,9.86749999999999,1.0
0.35000000000000003,154.0,70.0,0.0,6.0,0.96,0.817231249999995,0.96,0.5,3.865061401268702,10.772899999999991,0.5
0.35000000000000003,161.0,70.0,0.0,4.0,0.98,0.825259183673464,0.98,0.5,3.4141059334060535,9.562299999999995,0.5
0.35000000000000003,165.0,70.0,0.0,4.0,1.0,0.8211319999999952,1.0,0.5,3.728139073929297,8.943399999999995,0.5
0.35000000000000003,163.0,70.0,0.0,6.0,0.98,0.8205551020408113,0.98,0.5,3.5760001048425276,9.792799999999978,0.5
0.35000000000000003,161.0,70.0,0.0,4.0,0.98,0.8116387755101983,0.98,0.5,3.2763727826514715,10.229699999999987,0.5
0.35000000000000003,151.0,70.0,0.0,4.0,0.98,0.8061714285714234,0.98,0.5,2.6033619509385604,10.497599999999993,0.5
0.35000000000000003,157.0,70.0,0.0,8.0,0.94,0.8386978723404195,0.94,0.5,3.433658555523671,10.581199999999976,0.5
0.35000000000000003,166.0,70.0,0.0,4.0,1.0,0.8090199999999946,1.0,0.5,3.591465857443276,9.548999999999996,0.5
0.35000000000000003,171.0,70.0,0.0,7.0,1.0,0.820041999999995,1.0,0.5,3.574998463517607,8.997900000000001,0.5
0.35000000000000003,151.0,70.0,0.0,6.0,0.94,0.8354914893616964,0.94,0.5,3.4974487316893637,10.731899999999996,0.5
0.35000000000000003,162.0,70.0,0.0,6.0,1.0,0.8326599999999942,1.0,0.5,3.829790665054562,8.366999999999996,0.5
0.35000000000000003,153.0,70.0,0.0,5.0,0.96,0.828714583333328,0.96,0.5,3.1976176004830785,10.221699999999993,0.5
0.35000000000000003,161.0,70.0,0.0,5.0,1.0,0.8205119999999946,1.0,0.5,3.347098814878035,8.974399999999997,0.5
0.35000000000000003,164.0,70.0,0.0,3.0,0.98,0.8274387755101987,0.98,0.5,3.0501976522474226,9.455499999999988,0.5
0.35000000000000003,154.0,70.0,0.0,6.0,0.98,0.8145448979591785,0.98,0.5,3.059943880587072,10.08729999999999,0.5
0.35000000000000003,161.0,70.0,0.0,11.0,0.96,0.8169333333333277,0.96,0.5,3.7844355375295358,10.787199999999997,0.5
0.35000000000000003,171.0,70.0,0.0,4.0,1.0,0.8285999999999945,1.0,0.5,3.657820214028392,8.569999999999993,0.5
0.35000000000000003,157.0,70.0,0.0,7.0,0.92,0.8155173913043423,0.92,0.5,3.210837871738145,12.48619999999999,0.5
0.35000000000000003,158.0,70.0,0.0,4.0,0.98,0.8339020408163211,0.98,0.5,3.1929200949065675,9.138800000000005,0.5
0.35000000000000003,153.0,70.0,0.0,12.0,0.9,0.8184044444444389,0.9,0.5,3.0271095769097083,13.171799999999985,0.5
0.35000000000000003,148.0,70.0,0.0,8.0,0.94,0.8341553191489303,0.94,0.5,3.326953206174113,10.794699999999978,0.5
0.35000000000000003,151.0,70.0,0.0,6.0,0.92,0.8661413043478202,0.92,0.5,0.0,10.157500000000006,0.0
0.35000000000000003,160.0,70.0,0.0,3.0,0.98,0.817346938775505,0.98,0.5,3.2529861288593236,9.94999999999999,0.5
0.35000000000000003,165.0,70.0,0.0,5.0,1.0,0.8118539999999943,1.0,0.5,3.4544550978952193,9.4073,0.5
0.35000000000000003,157.0,70.0,0.0,5.0,0.98,0.844857142857137,0.98,0.5,0.0,8.602,0.0
0.35000000000000003,157.0,70.0,0.0,3.0,0.94,0.8311659574468039,0.94,0.5,0.0,10.9352,0.0
0.35000000000000003,157.0,70.0,0.0,5.0,0.96,0.8421645833333287,0.96,0.5,3.4231072576545567,9.57609999999998,0.5
0.35000000000000003,158.0,70.0,0.0,6.0,0.92,0.8233891304347773,0.92,0.5,0.0,12.124099999999965,0.0
0.35000000000000003,170.0,70.0,0.0,3.0,0.98,0.837889795918362,0.98,0.5,0.0,8.943399999999992,0.0
0.35000000000000003,155.0,70.0,0.0,5.0,0.94,0.847010638297867,0.94,0.5,0.0,10.190499999999975,0.0
0.35000000000000003,163.0,70.0,0.0,5.0,0.94,0.8437446808510578,0.94,0.5,0.0,10.344000000000003,0.0
0.35000000000000003,174.0,70.0,0.0,2.0,0.98,0.8454530612244846,0.98,0.5,0.0,8.572800000000003,0.0
0.35000000000000003,156.0,70.0,0.0,3.0,0.96,0.859106249999995,0.96,0.5,0.0,8.762899999999997,0.0
0.35000000000000003,160.0,70.0,0.0,5.0,0.96,0.830149999999994,0.96,0.5,0.0,10.152800000000006,0.0
0.35000000000000003,154.0,70.0,0.0,6.0,0.9,0.834559999999995,0.9,0.5,0.0,12.444799999999958,0.0
0.35000000000000003,159.0,70.0,0.0,2.0,0.98,0.8454081632653011,0.98,0.5,0.0,8.574999999999998,0.0
0.35000000000000003,160.0,70.0,0.0,2.0,0.98,0.8434265306122395,0.98,0.5,0.0,8.672099999999997,0.0
0.35000000000000003,170.0,70.0,0.0,5.0,1.0,0.8524739999999946,1.0,0.5,0.0,7.376300000000003,0.0
0.35000000000000003,157.0,70.0,0.0,3.0,0.98,0.8352244897959124,0.98,0.5,0.0,9.074000000000002,0.0
0.35000000000000003,164.0,70.0,0.0,2.0,1.0,0.8444779999999945,1.0,0.5,0.0,7.776099999999999,0.0
0.35000000000000003,167.0,70.0,0.0,4.0,0.98,0.8505183673469336,0.98,0.5,0.0,8.3246,0.0
0.35000000000000003,170.0,70.0,0.0,3.0,0.96,0.8491874999999941,0.96,0.5,0.0,9.238999999999985,0.0
0.35000000000000003,179.0,70.0,0.0,4.0,0.98,0.8221959183673416,0.98,0.5,0.0,9.712399999999993,0.0
0.35000000000000003,147.0,70.0,0.0,5.0,0.94,0.8192382978723353,0.94,0.5,0.0,11.495799999999996,0.0
0.35000000000000003,177.0,70.0,0.0,6.0,0.94,0.8512851063829737,0.94,0.5,0.0,9.989600000000005,0.0
0.35000000000000003,154.0,70.0,0.0,5.0,0.98,0.8458897959183621,0.98,0.5,0.0,8.551400000000001,0.0
0.35000000000000003,147.0,70.0,0.0,6.0,0.92,0.8513152173912986,0.92,0.5,0.0,10.839499999999992,0.0
0.35000000000000003,162.0,70.0,0.0,5.0,1.0,0.8412679999999946,1.0,0.5,0.0,7.936600000000001,0.0
0.35000000000000003,142.0,70.0,0.0,12.0,0.84,0.7934666666666611,0.84,0.4,11.593906272135518,16.674399999999952,4.0
0.35000000000000003,156.0,70.0,0.0,16.0,0.88,0.7710045454545399,0.88,0.4,11.148942778506935,16.075799999999976,4.0
0.35000000000000003,183.0,70.0,0.0,3.0,1.0,0.8220099999999951,1.0,0.5,0.0,8.899499999999996,0.0
0.35000000000000003,170.0,70.0,0.0,17.0,0.96,0.7487729166666615,0.96,0.4,11.196390758829189,14.058899999999964,4.0
0.35000000000000003,156.0,70.0,0.0,17.0,0.86,0.7461744186046456,0.86,0.4,9.275393129844547,17.914499999999926,4.0
0.35000000000000003,166.0,70.0,0.0,15.0,0.94,0.7655595744680798,0.94,0.4,10.603778736968593,14.018699999999955,4.0
0.35000000000000003,163.0,70.0,0.0,11.0,0.92,0.7806021739130374,0.92,0.4,11.198004125607662,14.092299999999966,4.0
0.35000000000000003,150.0,70.0,0.0,17.0,0.86,0.7683860465116227,0.86,0.4,8.738282676559567,16.959399999999963,4.0
0.35000000000000003,160.0,70.0,0.0,13.0,0.9,0.747033333333328,0.9,0.4,10.819832310492083,16.38349999999995,4.0
0.35000000000000003,152.0,70.0,0.0,14.0,0.9,0.7237311111111059,0.9,0.4,10.679030583602753,17.432099999999963,4.0
0.35000000000000003,155.0,70.0,0.0,11.0,0.96,0.7509895833333277,0.96,0.4,11.28740660694551,13.952499999999981,4.0
0.35000000000000003,158.0,70.0,0.0,14.0,0.9,0.7798333333333277,0.9,0.4,11.415825168355674,14.907499999999956,4.0
0.35000000000000003,165.0,70.0,0.0,15.0,0.94,0.7099723404255271,0.94,0.4,9.189072359300221,16.63129999999995,4.0
0.35000000000000003,148.0,70.0,0.0,11.0,0.88,0.7471272727272674,0.88,0.4,12.171106808532778,17.126399999999965,4.0
0.35000000000000003,158.0,70.0,0.0,16.0,0.92,0.7618739130434732,0.92,0.4,11.019008983291275,14.953799999999958,4.0
0.35000000000000003,158.0,70.0,0.0,15.0,0.84,0.73768809523809,0.84,0.4,10.688492799904317,19.01709999999995,4.0
0.35000000000000003,160.0,70.0,0.0,13.0,0.92,0.7322999999999952,0.92,0.4,11.683124653580954,16.314199999999943,4.0
0.35000000000000003,149.0,70.0,0.0,11.0,0.9,0.7409199999999944,0.9,0.4,10.82752411313937,16.658599999999957,4.0
0.35000000000000003,169.0,70.0,0.0,13.0,0.96,0.7270645833333279,0.96,0.4,11.543395403435685,15.10089999999995,4.0
0.35000000000000003,162.0,70.0,0.0,12.0,0.9,0.7375599999999946,0.9,0.4,11.172125733746313,16.809799999999946,4.0
0.35000000000000003,156.0,70.0,0.0,14.0,0.88,0.7526818181818125,0.88,0.4,10.189683239029572,16.88199999999998,4.0
0.35000000000000003,155.0,70.0,0.0,16.0,0.94,0.7429425531914846,0.94,0.4,10.895087624057634,15.081699999999975,4.0
0.35000000000000003,176.0,70.0,0.0,14.0,0.9,0.7402133333333285,0.9,0.4,10.261655080651119,16.690399999999954,4.0
0.35000000000000003,173.0,70.0,0.0,17.0,0.98,0.7307061224489745,0.98,0.4,9.8864658841325,14.19539999999997,4.0
0.35000000000000003,168.0,70.0,0.0,13.0,0.9,0.7421177777777724,0.9,0.4,11.980966090822124,16.604699999999962,4.0
0.35000000000000003,157.0,70.0,0.0,14.0,0.92,0.7963586956521674,0.92,0.4,11.49043200608979,13.367499999999968,4.0
0.35000000000000003,161.0,70.0,0.0,13.0,0.92,0.7274978260869508,0.92,0.4,9.87286548500506,16.53509999999997,3.5
0.35000000000000003,175.0,70.0,0.0,12.0,0.98,0.7456632653061169,0.98,0.4,11.02435796705677,13.462499999999967,3.5
0.35000000000000003,174.0,70.0,0.0,10.0,0.96,0.7878124999999954,0.96,0.4,12.763115682826477,12.184999999999983,3.5
0.35000000000000003,150.0,70.0,0.0,14.0,0.9,0.7205088888888841,0.9,0.4,9.49624182650974,17.577099999999966,3.5
0.35000000000000003,151.0,70.0,0.0,7.0,0.94,0.7536191489361648,0.94,0.4,10.897043692952861,14.579899999999979,3.5
0.35000000000000003,145.0,70.0,0.0,11.0,0.94,0.7471106382978672,0.94,0.4,10.532393055072685,14.88579999999997,3.5
0.35000000000000003,173.0,70.0,0.0,16.0,0.92,0.7498282608695597,0.92,0.4,10.20469400098339,15.507899999999966,3.5
0.35000000000000003,172.0,70.0,0.0,8.0,0.98,0.7430897959183621,0.98,0.4,11.149203406584368,13.588599999999978,3.5
0.35000000000000003,149.0,70.0,0.0,11.0,0.92,0.7981347826086898,0.92,0.4,12.789113812359028,13.285799999999972,3.5
0.35000000000000003,167.0,70.0,0.0,5.0,0.96,0.7542749999999946,0.96,0.4,11.229892037441777,13.794799999999967,3.5
0.35000000000000003,142.0,70.0,0.0,10.0,0.88,0.7574636363636311,0.88,0.4,10.030149171813479,16.671599999999934,3.5
0.35000000000000003,154.0,70.0,0.0,15.0,0.92,0.751406521739125,0.92,0.4,10.02744953666625,15.435299999999966,3.5
0.35000000000000003,169.0,70.0,0.0,11.0,0.94,0.7533127659574411,0.94,0.4,11.149475133106673,14.59429999999997,3.5
0.35000000000000003,163.0,70.0,0.0,10.0,0.92,0.7409869565217334,0.92,0.4,9.89278838810437,15.914599999999963,3.5
0.35000000000000003,164.0,70.0,0.0,15.0,0.92,0.76022826086956,0.92,0.4,10.65810730311893,15.02949999999996,3.5
0.35000000000000003,158.0,70.0,0.0,14.0,0.98,0.7579612244897906,0.98,0.4,10.993368649193188,12.859899999999975,3.5
0.35000000000000003,156.0,70.0,0.0,12.0,0.94,0.7614255319148883,0.94,0.4,11.417654476644604,14.212999999999962,3.5
0.35000000000000003,155.0,70.0,0.0,13.0,0.9,0.7688777777777716,0.9,0.4,9.499131184308661,15.400499999999944,3.5
0.35000000000000003,163.0,70.0,0.0,12.0,0.94,0.7845170212765905,0.94,0.4,12.050593442545159,13.127699999999974,3.5
0.35000000000000003,171.0,70.0,0.0,12.0,0.9,0.7500222222222169,0.9,0.4,10.049924867533747,16.24899999999996,3.5
0.35000000000000003,160.0,70.0,0.0,10.0,0.94,0.77911702127659,0.94,0.4,12.11291237562161,13.381499999999974,3.5
0.35000000000000003,164.0,70.0,0.0,15.0,0.92,0.7579326086956466,0.92,0.4,9.603572455826736,15.135099999999976,3.5
0.35000000000000003,156.0,70.0,0.0,12.0,0.92,0.7661086956521693,0.92,0.4,9.764488014895853,14.758999999999954,3.5
0.35000000000000003,148.0,70.0,0.0,13.0,0.92,0.778958695652168,0.92,0.4,10.472214611402066,14.167899999999985,3.5
0.35000000000000003,159.0,70.0,0.0,11.0,0.94,0.7819361702127602,0.94,0.4,10.921170899066935,13.248999999999974,3.5
0.35000000000000003,169.0,70.0,0.0,12.0,0.98,0.7458224489795863,0.98,0.4,10.325232549348693,13.454699999999985,3.0
0.35000000000000003,153.0,70.0,0.0,14.0,0.98,0.7475571428571377,0.98,0.4,8.462323076236174,13.369699999999968,3.0
0.35000000000000003,158.0,70.0,0.0,18.0,0.92,0.7687543478260813,0.92,0.4,9.020132276953898,14.637299999999962,3.0
0.35000000000000003,162.0,70.0,0.0,10.0,0.94,0.7337999999999946,0.94,0.4,9.080080104050067,15.511399999999979,3.0
0.35000000000000003,159.0,70.0,0.0,12.0,0.92,0.7681717391304296,0.92,0.4,9.935706322348215,14.664099999999966,3.0
0.35000000000000003,162.0,70.0,0.0,14.0,0.92,0.7704978260869515,0.92,0.4,10.918881913453438,14.557099999999963,3.0
0.35000000000000003,165.0,70.0,0.0,12.0,0.94,0.7526127659574412,0.94,0.4,11.017449538125978,14.627199999999982,3.0
0.35000000000000003,165.0,70.0,0.0,7.0,0.94,0.7854702127659521,0.94,0.4,10.801927605239772,13.082899999999963,3.0
0.35000000000000003,162.0,70.0,0.0,13.0,0.94,0.7784659574468029,0.94,0.4,9.878045270504133,13.412099999999972,3.0
0.35000000000000003,159.0,70.0,0.0,9.0,0.92,0.7617043478260811,0.92,0.4,10.601122918021604,14.961599999999967,3.0
0.35000000000000003,150.0,70.0,0.0,14.0,0.94,0.7611234042553133,0.94,0.4,9.322159515242543,14.22719999999996,3.0
0.35000000000000003,163.0,70.0,0.0,11.0,0.9,0.7326155555555505,0.9,0.4,8.207111266925788,17.032299999999978,3.0
0.35000000000000003,158.0,70.0,0.0,10.0,0.92,0.7792021739130377,0.92,0.4,10.443110086179365,14.156699999999967,3.0
0.35000000000000003,159.0,70.0,0.0,12.0,0.98,0.7389183673469337,0.98,0.4,9.210651450214487,13.792999999999978,3.0
0.35000000000000003,158.0,70.0,0.0,9.0,0.92,0.7978521739130378,0.92,0.4,10.946129209929339,13.298799999999973,3.0
0.35000000000000003,150.0,70.0,0.0,15.0,0.96,0.7591499999999942,0.96,0.4,9.715993572799807,13.560799999999963,3.0
0.35000000000000003,167.0,70.0,0.0,9.0,0.94,0.760634042553186,0.94,0.4,9.128359459538713,14.25019999999997,3.0
0.35000000000000003,147.0,70.0,0.0,12.0,0.88,0.7724545454545403,0.88,0.4,9.793041838939084,16.011999999999965,3.0
0.35000000000000003,162.0,70.0,0.0,8.0,0.98,0.772087755102035,0.98,0.4,11.247485380831575,12.167699999999977,3.0
0.35000000000000003,152.0,70.0,0.0,17.0,0.9,0.724239999999995,0.9,0.4,7.47235750435053,17.409199999999963,3.0
0.35000000000000003,164.0,70.0,0.0,8.0,0.9,0.7644666666666612,0.9,0.4,9.592622750091651,15.598999999999952,3.0
0.35000000000000003,166.0,70.0,0.0,15.0,0.92,0.7675978260869516,0.92,0.4,9.569177068067189,14.690499999999975,3.0
0.35000000000000003,159.0,70.0,0.0,12.0,0.94,0.7529914893616971,0.94,0.4,10.283437834139463,14.609399999999965,3.0
0.35000000000000003,150.0,70.0,0.0,10.0,0.88,0.7534977272727214,0.88,0.4,11.01669292912888,16.846099999999975,3.0
0.35000000000000003,169.0,70.0,0.0,8.0,1.0,0.7805579999999948,1.0,0.4,9.361530613651125,10.972099999999983,2.5
0.35000000000000003,161.0,70.0,0.0,7.0,0.92,0.8202565217391247,0.92,0.4,10.845357963092061,12.268199999999972,3.0
0.35000000000000003,165.0,70.0,0.0,11.0,0.94,0.7914595744680799,0.94,0.4,8.978013610917037,12.801399999999974,2.5
0.35000000000000003,160.0,70.0,0.0,14.0,0.94,0.79587872340425,0.94,0.4,8.165041827776662,12.593699999999972,2.5
0.35000000000000003,163.0,70.0,0.0,9.0,0.94,0.7540489361702075,0.94,0.4,8.529702386229918,14.559699999999966,2.5
0.35000000000000003,169.0,70.0,0.0,10.0,0.98,0.7614571428571372,0.98,0.4,9.512950795985306,12.688599999999978,2.5
0.35000000000000003,168.0,70.0,0.0,7.0,0.98,0.7786469387755042,0.98,0.4,9.388045896463467,11.846299999999978,2.5
0.35000000000000003,158.0,70.0,0.0,16.0,0.94,0.792291489361696,0.94,0.4,9.230074090235377,12.762299999999977,2.5
0.35000000000000003,155.0,70.0,0.0,13.0,0.96,0.7492833333333283,0.96,0.4,8.525089265709829,14.034399999999966,2.5
0.35000000000000003,165.0,70.0,0.0,8.0,0.94,0.792480851063824,0.94,0.4,8.88075426199988,12.753399999999978,2.5
0.35000000000000003,159.0,70.0,0.0,8.0,0.94,0.7717234042553133,0.94,0.4,10.469206979645906,13.728999999999981,2.5
0.35000000000000003,162.0,70.0,0.0,7.0,0.96,0.7637083333333274,0.96,0.4,8.909820973456654,13.341999999999963,2.5
0.35000000000000003,183.0,70.0,0.0,9.0,0.94,0.742457446808505,0.94,0.4,7.786018948787007,15.10449999999997,2.5
0.35000000000000003,163.0,70.0,0.0,6.0,0.98,0.7695469387755046,0.98,0.4,8.775503577691465,12.292199999999971,2.5
0.35000000000000003,172.0,70.0,0.0,11.0,0.96,0.7811895833333278,0.96,0.4,9.577421874898812,12.502899999999986,2.5
0.35000000000000003,162.0,70.0,0.0,15.0,0.96,0.7505770833333282,0.96,0.4,6.981682524382742,13.972299999999986,2.5
0.35000000000000003,159.0,70.0,0.0,7.0,1.0,0.7686199999999945,1.0,0.4,8.755928709459607,11.56899999999998,2.5
0.35000000000000003,166.0,70.0,0.0,6.0,0.96,0.767339583333328,0.96,0.4,9.223087524534321,13.16769999999997,2.5
0.35000000000000003,163.0,70.0,0.0,10.0,0.98,0.749128571428566,0.98,0.4,8.427812878218313,13.29269999999996,2.5
0.35000000000000003,154.0,70.0,0.0,10.0,0.92,0.7734978260869513,0.92,0.4,8.34145295968191,14.419099999999975,2.5
0.35000000000000003,148.0,70.0,0.0,11.0,0.96,0.7567854166666614,0.96,0.4,8.623670423209143,13.674299999999974,2.5
0.35000000000000003,165.0,70.0,0.0,5.0,1.02,0.7395843137254849,1.02,0.4,9.667355845279289,12.281199999999988,2.5
0.35000000000000003,161.0,70.0,0.0,8.0,0.96,0.7795104166666608,0.96,0.4,8.443191921240704,12.58349999999999,2.5
0.35000000000000003,166.0,70.0,0.0,8.0,0.94,0.7702957446808454,0.94,0.4,9.469702253840799,13.796099999999985,2.5
0.35000000000000003,165.0,70.0,0.0,13.0,0.92,0.7363369565217343,0.92,0.4,7.265436450216619,16.128499999999978,2.5
0.35000000000000003,165.0,70.0,0.0,8.0,0.96,0.7877249999999951,0.96,0.4,10.646864812467093,12.189199999999982,2.5
0.35000000000000003,162.0,70.0,0.0,5.0,0.96,0.781116666666661,0.96,0.4,9.3614600092779,12.506399999999966,2.0
0.35000000000000003,164.0,70.0,0.0,12.0,0.98,0.7464775510204034,0.98,0.4,7.468206484601062,13.42259999999997,2.0
0.35000000000000003,158.0,70.0,0.0,10.0,0.96,0.7672624999999944,0.96,0.4,7.242449045102143,13.171399999999982,2.0
0.35000000000000003,148.0,70.0,0.0,9.0,0.92,0.7991130434782555,0.92,0.4,8.90044854194976,13.240799999999977,2.0
0.35000000000000003,160.0,70.0,0.0,12.0,0.92,0.7828999999999944,0.92,0.4,9.021512257058323,13.986599999999955,2.0
0.35000000000000003,157.0,70.0,0.0,14.0,0.94,0.7818978723404203,0.94,0.4,8.514675518085063,13.25079999999997,2.0
0.35000000000000003,165.0,70.0,0.0,7.0,0.98,0.7526408163265254,0.98,0.4,7.715288830265601,13.120599999999984,2.0
0.35000000000000003,151.0,70.0,0.0,9.0,0.96,0.7912499999999945,0.96,0.4,8.311218337790907,12.019999999999982,2.0
0.35000000000000003,161.0,70.0,0.0,8.0,0.98,0.7888469387755047,0.98,0.4,8.6227977677569,11.346499999999985,2.0
0.35000000000000003,158.0,70.0,0.0,7.0,0.96,0.7668041666666614,0.96,0.4,7.434537192550528,13.19339999999996,2.0
0.35000000000000003,161.0,70.0,0.0,7.0,0.98,0.7674020408163215,0.98,0.4,8.92997447107327,12.397299999999984,2.0
0.35000000000000003,158.0,70.0,0.0,8.0,0.96,0.807099999999994,0.96,0.4,9.193035932742749,11.25919999999999,2.0
0.35000000000000003,165.0,70.0,0.0,14.0,1.0,0.7762019999999948,1.0,0.4,8.089121651310913,11.189899999999984,2.0
0.35000000000000003,161.0,70.0,0.0,9.0,0.92,0.8000543478260813,0.92,0.4,7.695000638776261,13.19749999999996,2.0
0.35000000000000003,149.0,70.0,0.0,11.0,0.96,0.7634895833333278,0.96,0.4,6.640518269828276,13.352499999999981,2.0
0.35000000000000003,171.0,70.0,0.0,14.0,0.96,0.7774083333333278,0.96,0.4,8.164989675608107,12.68439999999997,2.0
0.35000000000000003,160.0,70.0,0.0,10.0,0.98,0.7639040816326474,0.98,0.4,6.690616823905934,12.568699999999968,2.0
0.35000000000000003,156.0,70.0,0.0,7.0,0.94,0.7832765957446751,0.94,0.4,6.4705280075739156,13.185999999999988,1.5
0.35000000000000003,168.0,70.0,0.01,8.0,1.04,0.7304269230769186,1.04,0.4,8.651971878162064,12.01779999999999,2.0
0.35000000000000003,173.0,70.0,0.0,11.0,0.98,0.7993877551020352,0.98,0.4,8.69697529370509,10.829999999999988,2.0
0.35000000000000003,164.0,70.0,0.0,10.0,0.94,0.7891936170212712,0.94,0.4,9.155545192227446,12.907899999999987,2.0
0.35000000000000003,159.0,70.0,0.01,9.0,0.98,0.7677061224489743,0.98,0.4,8.616668453327534,12.382399999999976,2.0
0.35000000000000003,159.0,70.0,0.0,9.0,0.98,0.7960959183673415,0.98,0.4,8.886701353808679,10.991299999999976,2.0
0.35000000000000003,156.0,70.0,0.0,7.0,0.98,0.77347346938775,0.98,0.4,6.236001592000014,12.09979999999999,1.5
0.35000000000000003,155.0,70.0,0.0,9.0,0.94,0.7891446808510585,0.94,0.4,6.200373635424405,12.910199999999982,1.5
0.35000000000000003,156.0,70.0,0.0,9.0,0.96,0.7810041666666606,0.96,0.4,7.2064119504580795,12.51179999999999,1.5
0.35000000000000003,163.0,70.0,0.0,11.0,0.96,0.7652458333333282,0.96,0.4,8.389977590634595,13.268199999999972,2.0
